timestamp,main_loop_flowrate_lpm,discharge_pressure_1_kpa,discharge_pressure_2_kpa
2025-08-17T19:15:31.250Z,24.68,59.4,37
2025-08-17T19:15:31.500Z,24.68,59.4,37
2025-08-17T19:15:31.750Z,16,42,24
2025-08-17T19:15:32.000Z,20.49,51,30.7
2025-08-17T19:15:32.250Z,20.39,50.8,30.6
2025-08-17T19:15:32.500Z,24.06,58.1,36.1
2025-08-17T19:15:32.750Z,23.66,57.3,35.5
2025-08-17T19:15:33.000Z,22.69,55.4,34
2025-08-17T19:15:33.250Z,17.93,45.9,26.9
2025-08-17T19:15:33.500Z,20.02,50,30
2025-08-17T19:15:33.750Z,21.36,52.7,32
2025-08-17T19:15:34.000Z,20.63,51.3,31
2025-08-17T19:15:34.250Z,20.79,51.6,31.2
2025-08-17T19:15:34.500Z,22.1,54.2,33.1
2025-08-17T19:15:34.750Z,23.14,56.3,34.7
2025-08-17T19:15:35.000Z,16.88,43.8,25.3
2025-08-17T19:15:35.250Z,20.88,51.8,31.3
2025-08-17T19:15:35.500Z,19.83,49.7,29.7
2025-08-17T19:15:35.750Z,17.97,45.9,27
2025-08-17T19:15:36.000Z,15.01,40,22.5
2025-08-17T19:15:36.250Z,16.52,43,24.8
2025-08-17T19:15:36.500Z,20.61,51.2,30.9
2025-08-17T19:15:36.750Z,20.67,51.3,31
2025-08-17T19:15:37.000Z,22.65,55.3,34
2025-08-17T19:15:37.250Z,24.44,58.9,36.7
2025-08-17T19:15:37.500Z,18.98,48,28.5
2025-08-17T19:15:37.750Z,15.87,41.7,23.8
2025-08-17T19:15:38.000Z,23.33,56.7,35
2025-08-17T19:15:38.250Z,17.42,44.8,26.1
2025-08-17T19:15:38.500Z,24.3,58.6,36.4
2025-08-17T19:15:38.750Z,21.06,52.1,31.6
2025-08-17T19:15:39.000Z,23.98,58,36
2025-08-17T19:15:39.250Z,19.64,49.3,29.5
2025-08-17T19:15:39.500Z,17.74,45.5,26.6
2025-08-17T19:15:39.750Z,16.66,43.3,25
2025-08-17T19:15:40.000Z,18.52,47,27.8
2025-08-17T19:15:40.250Z,15.99,42,24
2025-08-17T19:15:40.500Z,19.52,49,29.3
2025-08-17T19:15:40.750Z,18.77,47.5,28.2
2025-08-17T19:15:41.000Z,18.31,46.6,27.5
2025-08-17T19:15:41.250Z,23.14,56.3,34.7
2025-08-17T19:15:41.500Z,22.86,55.7,34.3
2025-08-17T19:15:41.750Z,22.04,54.1,33.1
2025-08-17T19:15:42.000Z,15.03,40.1,22.5
2025-08-17T19:15:42.250Z,18.06,46.1,27.1
2025-08-17T19:15:42.500Z,21.83,53.7,32.7
2025-08-17T19:15:42.750Z,19.97,49.9,30
2025-08-17T19:15:43.000Z,15.86,41.7,23.8
2025-08-17T19:15:43.250Z,24.57,59.1,36.9
2025-08-17T19:15:43.500Z,22.14,54.3,33.2
2025-08-17T19:15:43.750Z,23.05,56.1,34.6
2025-08-17T19:15:44.000Z,23.06,56.1,34.6
2025-08-17T19:15:44.250Z,24.99,60,37.5
2025-08-17T19:15:44.500Z,19.16,48.3,28.7
2025-08-17T19:15:44.750Z,15.43,40.9,23.2
2025-08-17T19:15:45.000Z,23.15,56.3,34.7
2025-08-17T19:15:45.250Z,15.93,41.9,23.9
2025-08-17T19:15:45.500Z,23.34,56.7,35
2025-08-17T19:15:45.750Z,23.36,56.7,35
2025-08-17T19:15:46.000Z,22.61,55.2,33.9
2025-08-17T19:15:46.250Z,20.41,50.8,30.6
2025-08-17T19:15:46.500Z,15.83,41.7,23.7
2025-08-17T19:15:46.750Z,21.91,53.8,32.9
2025-08-17T19:15:47.000Z,23.52,57,35.3
2025-08-17T19:15:47.250Z,16.67,43.3,25
2025-08-17T19:15:47.500Z,18.06,46.1,27.1
2025-08-17T19:15:47.750Z,21.9,53.8,32.9
2025-08-17T19:15:48.000Z,19.09,48.2,28.6
2025-08-17T19:15:48.250Z,21.86,53.7,32.8
2025-08-17T19:15:48.500Z,15.2,40.4,22.8
2025-08-17T19:15:48.750Z,15.13,40.3,22.7
2025-08-17T19:15:49.000Z,23.76,57.5,35.6
2025-08-17T19:15:49.250Z,21.07,52.1,31.6
2025-08-17T19:15:49.500Z,22.3,54.6,33.5
2025-08-17T19:15:49.750Z,20.12,50.2,30.2
2025-08-17T19:15:50.000Z,15.15,40.3,22.7
2025-08-17T19:15:50.250Z,19.24,48.5,28.9
2025-08-17T19:15:50.500Z,20.34,50.7,30.5
2025-08-17T19:15:50.750Z,20.43,50.9,30.6
2025-08-17T19:15:51.000Z,22.44,54.9,33.7
2025-08-17T19:15:51.250Z,21.3,52.6,31.9
2025-08-17T19:15:51.500Z,23.29,56.6,34.9
2025-08-17T19:15:51.750Z,20.73,51.5,31.1
2025-08-17T19:15:52.000Z,17.72,45.4,26.6
2025-08-17T19:15:52.250Z,15.84,41.7,23.8
2025-08-17T19:15:52.500Z,15.53,41.1,23.3
2025-08-17T19:15:52.750Z,19.58,49.2,29.4
2025-08-17T19:15:53.000Z,20.21,50.4,30.3
2025-08-17T19:15:53.250Z,20.55,51.1,30.8
2025-08-17T19:15:53.500Z,20.25,50.5,30.4
2025-08-17T19:15:53.750Z,23.68,57.4,35.5
2025-08-17T19:15:54.000Z,20.18,50.4,30.3
2025-08-17T19:15:54.250Z,15.48,41,23.2
2025-08-17T19:15:54.500Z,17.37,44.7,26.1
2025-08-17T19:15:54.750Z,22.79,55.6,34.2
2025-08-17T19:15:55.000Z,16.87,43.7,25.3
2025-08-17T19:15:55.250Z,15.78,41.6,23.7
2025-08-17T19:15:55.500Z,17.91,45.8,26.9
2025-08-17T19:15:55.750Z,21.21,52.4,31.8
2025-08-17T19:15:56.000Z,15.53,41.1,23.3
2025-08-17T19:15:56.250Z,19,48,28.5
2025-08-17T19:15:56.500Z,18.2,46.4,27.3
2025-08-17T19:15:56.750Z,21.64,53.3,32.5
2025-08-17T19:15:57.000Z,19.22,48.4,28.8
2025-08-17T19:15:57.250Z,15.12,40.2,22.7
2025-08-17T19:15:57.500Z,24.48,59,36.7
2025-08-17T19:15:57.750Z,23.83,57.7,35.7
2025-08-17T19:15:58.000Z,16.95,43.9,25.4
2025-08-17T19:15:58.250Z,23.55,57.1,35.3
2025-08-17T19:15:58.500Z,19.11,48.2,28.7
2025-08-17T19:15:58.750Z,21.76,53.5,32.6
2025-08-17T19:15:59.000Z,23.14,56.3,34.7
2025-08-17T19:15:59.250Z,21.14,52.3,31.7
2025-08-17T19:15:59.500Z,19.22,48.4,28.8
2025-08-17T19:15:59.750Z,20.83,51.7,31.2
2025-08-17T19:16:00.000Z,21.47,52.9,32.2
2025-08-17T19:16:00.250Z,23.41,56.8,35.1
2025-08-17T19:16:00.500Z,15.85,41.7,23.8
2025-08-17T19:16:00.750Z,20.02,50,30
2025-08-17T19:16:01.000Z,23.38,56.8,35.1
2025-08-17T19:16:01.250Z,22.99,56,34.5
2025-08-17T19:16:01.500Z,22.74,55.5,34.1
2025-08-17T19:16:01.750Z,22.27,54.5,33.4
2025-08-17T19:16:02.000Z,23.46,56.9,35.2
2025-08-17T19:16:02.250Z,15.07,40.1,22.6
2025-08-17T19:16:02.500Z,24.55,59.1,36.8
2025-08-17T19:16:02.750Z,17.9,45.8,26.8
2025-08-17T19:16:03.000Z,20.66,51.3,31
2025-08-17T19:16:03.250Z,20.46,50.9,30.7
2025-08-17T19:16:03.500Z,19.7,49.4,29.5
2025-08-17T19:16:03.750Z,18.89,47.8,28.3
2025-08-17T19:16:04.000Z,21.95,53.9,32.9
2025-08-17T19:16:04.250Z,18.17,46.3,27.3
2025-08-17T19:16:04.500Z,17.33,44.7,26
2025-08-17T19:16:04.750Z,17.12,44.2,25.7
2025-08-17T19:16:05.000Z,17.84,45.7,26.8
2025-08-17T19:16:05.250Z,17.76,45.5,26.6
2025-08-17T19:16:05.500Z,17.14,44.3,25.7
2025-08-17T19:16:05.750Z,24.53,59.1,36.8
2025-08-17T19:16:06.000Z,20.22,50.4,30.3
2025-08-17T19:16:06.250Z,17.85,45.7,26.8
2025-08-17T19:16:06.500Z,19.6,49.2,29.4
2025-08-17T19:16:06.750Z,21.93,53.9,32.9
2025-08-17T19:16:07.000Z,23.21,56.4,34.8
2025-08-17T19:16:07.250Z,16.94,43.9,25.4
2025-08-17T19:16:07.500Z,15.11,40.2,22.7
2025-08-17T19:16:07.750Z,24.53,59.1,36.8
2025-08-17T19:16:08.000Z,15.79,41.6,23.7
2025-08-17T19:16:08.250Z,21.54,53.1,32.3
2025-08-17T19:16:08.500Z,23.77,57.5,35.7
2025-08-17T19:16:08.750Z,19.8,49.6,29.7
2025-08-17T19:16:09.000Z,21.69,53.4,32.5
2025-08-17T19:16:09.250Z,19.55,49.1,29.3
2025-08-17T19:16:09.500Z,19.38,48.8,29.1
2025-08-17T19:16:09.750Z,19.23,48.5,28.8
2025-08-17T19:16:10.000Z,23.38,56.8,35.1
2025-08-17T19:16:10.250Z,15.89,41.8,23.8
2025-08-17T19:16:10.500Z,19.14,48.3,28.7
2025-08-17T19:16:10.750Z,19.84,49.7,29.8
2025-08-17T19:16:11.000Z,18.43,46.9,27.6
2025-08-17T19:16:11.250Z,17.47,44.9,26.2
2025-08-17T19:16:11.500Z,22.3,54.6,33.5
2025-08-17T19:16:11.750Z,18.85,47.7,28.3
2025-08-17T19:16:12.000Z,22.4,54.8,33.6
2025-08-17T19:16:12.250Z,17.22,44.4,25.8
2025-08-17T19:16:12.500Z,20.62,51.2,30.9
2025-08-17T19:16:12.750Z,18.5,47,27.8
2025-08-17T19:16:13.000Z,19.64,49.3,29.5
2025-08-17T19:16:13.250Z,21.66,53.3,32.5
2025-08-17T19:16:13.500Z,23.23,56.5,34.8
2025-08-17T19:16:13.750Z,20.15,50.3,30.2
2025-08-17T19:16:14.000Z,17.35,44.7,26
2025-08-17T19:16:14.250Z,16.42,42.8,24.6
2025-08-17T19:16:14.500Z,21.19,52.4,31.8
2025-08-17T19:16:14.750Z,23,56,34.5
2025-08-17T19:16:15.000Z,21.75,53.5,32.6
2025-08-17T19:16:15.250Z,19.26,48.5,28.9
2025-08-17T19:16:15.500Z,22.39,54.8,33.6
2025-08-17T19:16:15.750Z,24.17,58.3,36.3
2025-08-17T19:16:16.000Z,22.14,54.3,33.2
2025-08-17T19:16:16.250Z,21.16,52.3,31.7
2025-08-17T19:16:16.500Z,17.31,44.6,26
2025-08-17T19:16:16.750Z,24.04,58.1,36.1
2025-08-17T19:16:17.000Z,15.48,41,23.2
2025-08-17T19:16:17.250Z,20.55,51.1,30.8
2025-08-17T19:16:17.500Z,16.74,43.5,25.1
2025-08-17T19:16:17.750Z,24.53,59.1,36.8
2025-08-17T19:16:18.000Z,20.29,50.6,30.4
2025-08-17T19:16:18.250Z,21.75,53.5,32.6
2025-08-17T19:16:18.500Z,23.35,56.7,35
2025-08-17T19:16:18.750Z,20.28,50.6,30.4
2025-08-17T19:16:19.000Z,22.55,55.1,33.8
2025-08-17T19:16:19.250Z,23.89,57.8,35.8
2025-08-17T19:16:19.500Z,18.57,47.1,27.9
2025-08-17T19:16:19.750Z,20.61,51.2,30.9
2025-08-17T19:16:20.000Z,22.2,54.4,33.3
2025-08-17T19:16:20.250Z,20,50,30
2025-08-17T19:16:20.500Z,16.12,42.2,24.2
2025-08-17T19:16:20.750Z,21.76,53.5,32.6
2025-08-17T19:16:21.000Z,15.48,41,23.2
2025-08-17T19:16:21.250Z,24.47,58.9,36.7
2025-08-17T19:16:21.500Z,24.94,59.9,37.4
2025-08-17T19:16:21.750Z,15.21,40.4,22.8
2025-08-17T19:16:22.000Z,15.64,41.3,23.5
2025-08-17T19:16:22.250Z,23.54,57.1,35.3
2025-08-17T19:16:22.500Z,22.39,54.8,33.6
2025-08-17T19:16:22.750Z,20.53,51.1,30.8
2025-08-17T19:16:23.000Z,17.6,45.2,26.4
2025-08-17T19:16:23.250Z,22.16,54.3,33.2
2025-08-17T19:16:23.500Z,20.88,51.8,31.3
2025-08-17T19:16:23.750Z,17.56,45.1,26.3
2025-08-17T19:16:24.000Z,15.8,41.6,23.7
2025-08-17T19:16:24.250Z,19.64,49.3,29.5
2025-08-17T19:16:24.500Z,16.89,43.8,25.3
2025-08-17T19:16:24.750Z,17.11,44.2,25.7
2025-08-17T19:16:25.000Z,24.1,58.2,36.2
2025-08-17T19:16:25.250Z,18.52,47,27.8
2025-08-17T19:16:25.500Z,19.44,48.9,29.2
2025-08-17T19:16:25.750Z,17.02,44,25.5
2025-08-17T19:16:26.000Z,24.48,59,36.7
2025-08-17T19:16:26.250Z,18.54,47.1,27.8
2025-08-17T19:16:26.500Z,24.34,58.7,36.5
2025-08-17T19:16:26.750Z,21.52,53,32.3
2025-08-17T19:16:27.000Z,15.32,40.6,23
2025-08-17T19:16:27.250Z,21.96,53.9,32.9
2025-08-17T19:16:27.500Z,24.37,58.7,36.6
2025-08-17T19:16:27.750Z,23.35,56.7,35
2025-08-17T19:16:28.000Z,16.86,43.7,25.3
2025-08-17T19:16:28.250Z,16.25,42.5,24.4
2025-08-17T19:16:28.500Z,23.47,56.9,35.2
2025-08-17T19:16:28.750Z,19.02,48,28.5
2025-08-17T19:16:29.000Z,21.02,52,31.5
2025-08-17T19:16:29.250Z,21.63,53.3,32.5
2025-08-17T19:16:29.500Z,20.84,51.7,31.3
2025-08-17T19:16:29.750Z,24.42,58.8,36.6
2025-08-17T19:16:30.000Z,19.47,48.9,29.2
2025-08-17T19:16:30.250Z,20.5,51,30.7
2025-08-17T19:16:30.500Z,18.59,47.2,27.9
2025-08-17T19:16:30.750Z,17.9,45.8,26.8
2025-08-17T19:16:31.000Z,19.03,48.1,28.5
2025-08-17T19:16:31.250Z,17.59,45.2,26.4
2025-08-17T19:16:31.500Z,16.38,42.8,24.6
2025-08-17T19:16:31.750Z,18.47,46.9,27.7
2025-08-17T19:16:32.000Z,18.15,46.3,27.2
2025-08-17T19:16:32.250Z,22.96,55.9,34.4
2025-08-17T19:16:32.500Z,17.73,45.5,26.6
2025-08-17T19:16:32.750Z,19.74,49.5,29.6
2025-08-17T19:16:33.000Z,19.2,48.4,28.8
2025-08-17T19:16:33.250Z,18.19,46.4,27.3
2025-08-17T19:16:33.500Z,15.25,40.5,22.9
2025-08-17T19:16:33.750Z,24.9,59.8,37.4
2025-08-17T19:16:34.000Z,22.39,54.8,33.6
2025-08-17T19:16:34.250Z,19.29,48.6,28.9
2025-08-17T19:16:34.500Z,22.49,55,33.7
2025-08-17T19:16:34.750Z,21.75,53.5,32.6
2025-08-17T19:16:35.000Z,15.67,41.3,23.5
2025-08-17T19:16:35.250Z,20.59,51.2,30.9
2025-08-17T19:16:35.500Z,18.05,46.1,27.1
2025-08-17T19:16:35.750Z,16.75,43.5,25.1
2025-08-17T19:16:36.000Z,23.2,56.4,34.8
2025-08-17T19:16:36.250Z,16.46,42.9,24.7
2025-08-17T19:16:36.500Z,16.67,43.3,25
2025-08-17T19:16:36.750Z,22.97,55.9,34.4
2025-08-17T19:16:37.000Z,23.36,56.7,35
2025-08-17T19:16:37.250Z,23.67,57.3,35.5
2025-08-17T19:16:37.500Z,19.6,49.2,29.4
2025-08-17T19:16:37.750Z,24.41,58.8,36.6
2025-08-17T19:16:38.000Z,23.93,57.9,35.9
2025-08-17T19:16:38.250Z,16.41,42.8,24.6
2025-08-17T19:16:38.500Z,23.25,56.5,34.9
2025-08-17T19:16:38.750Z,19.54,49.1,29.3
2025-08-17T19:16:39.000Z,17.37,44.7,26.1
2025-08-17T19:16:39.250Z,19.24,48.5,28.9
2025-08-17T19:16:39.500Z,18.23,46.5,27.3
2025-08-17T19:16:39.750Z,15.11,40.2,22.7
2025-08-17T19:16:40.000Z,22.14,54.3,33.2
2025-08-17T19:16:40.250Z,17.75,45.5,26.6
2025-08-17T19:16:40.500Z,23.62,57.2,35.4
2025-08-17T19:16:40.750Z,18.92,47.8,28.4
2025-08-17T19:16:41.000Z,21.18,52.4,31.8
2025-08-17T19:16:41.250Z,17.83,45.7,26.7
2025-08-17T19:16:41.500Z,22.97,55.9,34.5
2025-08-17T19:16:41.750Z,19.62,49.2,29.4
2025-08-17T19:16:42.000Z,20.33,50.7,30.5
2025-08-17T19:16:42.250Z,22.06,54.1,33.1
2025-08-17T19:16:42.500Z,20.24,50.5,30.4
2025-08-17T19:16:42.750Z,18.3,46.6,27.5
2025-08-17T19:16:43.000Z,19.57,49.1,29.4
2025-08-17T19:16:43.250Z,23.2,56.4,34.8
2025-08-17T19:16:43.500Z,19.15,48.3,28.7
2025-08-17T19:16:43.750Z,24.72,59.4,37.1
2025-08-17T19:16:44.000Z,15.8,41.6,23.7
2025-08-17T19:16:44.250Z,15.02,40,22.5
2025-08-17T19:16:44.500Z,18.32,46.6,27.5
2025-08-17T19:16:44.750Z,17.31,44.6,26
2025-08-17T19:16:45.000Z,21.83,53.7,32.7
2025-08-17T19:16:45.250Z,21.93,53.9,32.9
2025-08-17T19:16:45.500Z,18.92,47.8,28.4
2025-08-17T19:16:45.750Z,23.57,57.1,35.4
2025-08-17T19:16:46.000Z,22.37,54.7,33.5
2025-08-17T19:16:46.250Z,17.59,45.2,26.4
2025-08-17T19:16:46.500Z,23.08,56.2,34.6
2025-08-17T19:16:46.750Z,20.22,50.4,30.3
2025-08-17T19:16:47.000Z,17.2,44.4,25.8
2025-08-17T19:16:47.250Z,16.02,42,24
2025-08-17T19:16:47.500Z,22.22,54.4,33.3
2025-08-17T19:16:47.750Z,23.61,57.2,35.4
2025-08-17T19:16:48.000Z,23.77,57.5,35.7
2025-08-17T19:16:48.250Z,22.35,54.7,33.5
2025-08-17T19:16:48.500Z,19.38,48.8,29.1
2025-08-17T19:16:48.750Z,22.64,55.3,34
2025-08-17T19:16:49.000Z,19.27,48.5,28.9
2025-08-17T19:16:49.250Z,19.4,48.8,29.1
2025-08-17T19:16:49.500Z,21.29,52.6,31.9
2025-08-17T19:16:49.750Z,22.79,55.6,34.2
2025-08-17T19:16:50.000Z,21.53,53.1,32.3
2025-08-17T19:16:50.250Z,19.5,49,29.3
2025-08-17T19:16:50.500Z,23.31,56.6,35
2025-08-17T19:16:50.750Z,18.9,47.8,28.4
2025-08-17T19:16:51.000Z,24.42,58.8,36.6
2025-08-17T19:16:51.250Z,21.75,53.5,32.6
2025-08-17T19:16:51.500Z,16.4,42.8,24.6
2025-08-17T19:16:51.750Z,16.39,42.8,24.6
2025-08-17T19:16:52.000Z,21.61,53.2,32.4
2025-08-17T19:16:52.250Z,23.42,56.8,35.1
2025-08-17T19:16:52.500Z,20.41,50.8,30.6
2025-08-17T19:16:52.750Z,19.3,48.6,28.9
2025-08-17T19:16:53.000Z,20.76,51.5,31.1
2025-08-17T19:16:53.250Z,24.54,59.1,36.8
2025-08-17T19:16:53.500Z,15.18,40.4,22.8
2025-08-17T19:16:53.750Z,20.66,51.3,31
2025-08-17T19:16:54.000Z,17.18,44.4,25.8
2025-08-17T19:16:54.250Z,21.56,53.1,32.3
2025-08-17T19:16:54.500Z,23.25,56.5,34.9
2025-08-17T19:16:54.750Z,21.13,52.3,31.7
2025-08-17T19:16:55.000Z,17.67,45.3,26.5
2025-08-17T19:16:55.250Z,15.38,40.8,23.1
2025-08-17T19:16:55.500Z,17.73,45.5,26.6
2025-08-17T19:16:55.750Z,23.06,56.1,34.6
2025-08-17T19:16:56.000Z,21.61,53.2,32.4
2025-08-17T19:16:56.250Z,15.04,40.1,22.6
2025-08-17T19:16:56.500Z,19.67,49.3,29.5
2025-08-17T19:16:56.750Z,18.85,47.7,28.3
2025-08-17T19:16:57.000Z,20.44,50.9,30.7
2025-08-17T19:16:57.250Z,23.27,56.5,34.9
2025-08-17T19:16:57.500Z,18.24,46.5,27.4
2025-08-17T19:16:57.750Z,24.58,59.2,36.9
2025-08-17T19:16:58.000Z,16.43,42.9,24.7
2025-08-17T19:16:58.250Z,22.82,55.6,34.2
2025-08-17T19:16:58.500Z,17.46,44.9,26.2
2025-08-17T19:16:58.750Z,22.68,55.4,34
2025-08-17T19:16:59.000Z,24.64,59.3,37
2025-08-17T19:16:59.250Z,24.65,59.3,37
2025-08-17T19:16:59.500Z,17.67,45.3,26.5
2025-08-17T19:16:59.750Z,20.83,51.7,31.2
2025-08-17T19:17:00.000Z,17.41,44.8,26.1
2025-08-17T19:17:00.250Z,24.41,58.8,36.6
2025-08-17T19:17:00.500Z,16.07,42.1,24.1
2025-08-17T19:17:00.750Z,21.04,52.1,31.6
2025-08-17T19:17:01.000Z,20.89,51.8,31.3
2025-08-17T19:17:01.250Z,18.91,47.8,28.4
2025-08-17T19:17:01.500Z,18.64,47.3,28
2025-08-17T19:17:01.750Z,23.21,56.4,34.8
2025-08-17T19:17:02.000Z,24,58,36
2025-08-17T19:17:02.250Z,19.42,48.8,29.1
2025-08-17T19:17:02.500Z,16.71,43.4,25.1
2025-08-17T19:17:02.750Z,16.6,43.2,24.9
2025-08-17T19:17:03.000Z,17.82,45.6,26.7
2025-08-17T19:17:03.250Z,17.75,45.5,26.6
2025-08-17T19:17:03.500Z,18.17,46.3,27.3
2025-08-17T19:17:03.750Z,15.43,40.9,23.1
2025-08-17T19:17:04.000Z,18.4,46.8,27.6
2025-08-17T19:17:04.250Z,17.21,44.4,25.8
2025-08-17T19:17:04.500Z,15.99,42,24
2025-08-17T19:17:04.750Z,16.91,43.8,25.4
2025-08-17T19:17:05.000Z,20.07,50.1,30.1
2025-08-17T19:17:05.250Z,18.59,47.2,27.9
2025-08-17T19:17:05.500Z,21.21,52.4,31.8
2025-08-17T19:17:05.750Z,24.95,59.9,37.4
2025-08-17T19:17:06.000Z,15.18,40.4,22.8
2025-08-17T19:17:06.250Z,16.73,43.5,25.1
2025-08-17T19:17:06.500Z,15.23,40.5,22.8
2025-08-17T19:17:06.750Z,18.89,47.8,28.3
2025-08-17T19:17:07.000Z,17.06,44.1,25.6
2025-08-17T19:17:07.250Z,22.82,55.6,34.2
2025-08-17T19:17:07.500Z,23.96,57.9,35.9
2025-08-17T19:17:07.750Z,20,50,30
2025-08-17T19:17:08.000Z,23.2,56.4,34.8
2025-08-17T19:17:08.250Z,23.17,56.3,34.8
2025-08-17T19:17:08.500Z,23.03,56.1,34.5
2025-08-17T19:17:08.750Z,23.94,57.9,35.9
2025-08-17T19:17:09.000Z,19.63,49.3,29.4
2025-08-17T19:17:09.250Z,20.58,51.2,30.9
2025-08-17T19:17:09.500Z,17.68,45.4,26.5
2025-08-17T19:17:09.750Z,18.33,46.7,27.5
2025-08-17T19:17:10.000Z,21.76,53.5,32.6
2025-08-17T19:17:10.250Z,24.09,58.2,36.1
2025-08-17T19:17:10.500Z,20.52,51,30.8
2025-08-17T19:17:10.750Z,16.06,42.1,24.1
2025-08-17T19:17:11.000Z,20.3,50.6,30.5
2025-08-17T19:17:11.250Z,22.46,54.9,33.7
2025-08-17T19:17:11.500Z,17.58,45.2,26.4
2025-08-17T19:17:11.750Z,17.86,45.7,26.8
2025-08-17T19:17:12.000Z,24.74,59.5,37.1
2025-08-17T19:17:12.250Z,20.99,52,31.5
2025-08-17T19:17:12.500Z,21.69,53.4,32.5
2025-08-17T19:17:12.750Z,15.2,40.4,22.8
2025-08-17T19:17:13.000Z,23.46,56.9,35.2
2025-08-17T19:17:13.250Z,19.29,48.6,28.9
2025-08-17T19:17:13.500Z,22.14,54.3,33.2
2025-08-17T19:17:13.750Z,17.01,44,25.5
2025-08-17T19:17:14.000Z,24.99,60,37.5
2025-08-17T19:17:14.250Z,24.33,58.7,36.5
2025-08-17T19:17:14.500Z,19.17,48.3,28.8
2025-08-17T19:17:14.750Z,16.34,42.7,24.5
2025-08-17T19:17:15.000Z,18.86,47.7,28.3
2025-08-17T19:17:15.250Z,16.67,43.3,25
2025-08-17T19:17:15.500Z,19.51,49,29.3
2025-08-17T19:17:15.750Z,20.92,51.8,31.4
2025-08-17T19:17:16.000Z,23.38,56.8,35.1
2025-08-17T19:17:16.250Z,24.43,58.9,36.6
2025-08-17T19:17:16.500Z,17.35,44.7,26
2025-08-17T19:17:16.750Z,17.02,44,25.5
2025-08-17T19:17:17.000Z,21.86,53.7,32.8
2025-08-17T19:17:17.250Z,20.78,51.6,31.2
2025-08-17T19:17:17.500Z,19.47,48.9,29.2
2025-08-17T19:17:17.750Z,23.52,57,35.3
2025-08-17T19:17:18.000Z,17.82,45.6,26.7
2025-08-17T19:17:18.250Z,18.9,47.8,28.3
2025-08-17T19:17:18.500Z,19.09,48.2,28.6
2025-08-17T19:17:18.750Z,17.61,45.2,26.4
2025-08-17T19:17:19.000Z,23.78,57.6,35.7
2025-08-17T19:17:19.250Z,17.46,44.9,26.2
2025-08-17T19:17:19.500Z,20.25,50.5,30.4
2025-08-17T19:17:19.750Z,15.93,41.9,23.9
2025-08-17T19:17:20.000Z,16.19,42.4,24.3
2025-08-17T19:17:20.250Z,21.93,53.9,32.9
2025-08-17T19:17:20.500Z,17.38,44.8,26.1
2025-08-17T19:17:20.750Z,22.36,54.7,33.5
2025-08-17T19:17:21.000Z,18.02,46,27
2025-08-17T19:17:21.250Z,21.95,53.9,32.9
2025-08-17T19:17:21.500Z,17.39,44.8,26.1
2025-08-17T19:17:21.750Z,16.67,43.3,25
2025-08-17T19:17:22.000Z,18.78,47.6,28.2
2025-08-17T19:17:22.250Z,22.81,55.6,34.2
2025-08-17T19:17:22.500Z,20.6,51.2,30.9
2025-08-17T19:17:22.750Z,23.97,57.9,36
2025-08-17T19:17:23.000Z,20.07,50.1,30.1
2025-08-17T19:17:23.250Z,15.49,41,23.2
2025-08-17T19:17:23.500Z,15.31,40.6,23
2025-08-17T19:17:23.750Z,21.79,53.6,32.7
2025-08-17T19:17:24.000Z,23.92,57.8,35.9
2025-08-17T19:17:24.250Z,15.09,40.2,22.6
2025-08-17T19:17:24.500Z,21.19,52.4,31.8
2025-08-17T19:17:24.750Z,24.02,58,36
2025-08-17T19:17:25.000Z,16.18,42.4,24.3
2025-08-17T19:17:25.250Z,19.86,49.7,29.8
2025-08-17T19:17:25.500Z,24.87,59.7,37.3
2025-08-17T19:17:25.750Z,24.86,59.7,37.3
2025-08-17T19:17:26.000Z,16.64,43.3,25
2025-08-17T19:17:26.250Z,16.8,43.6,25.2
2025-08-17T19:17:26.500Z,24.2,58.4,36.3
2025-08-17T19:17:26.750Z,22,54,33
2025-08-17T19:17:27.000Z,20.29,50.6,30.4
2025-08-17T19:17:27.250Z,17.89,45.8,26.8
2025-08-17T19:17:27.500Z,24.05,58.1,36.1
2025-08-17T19:17:27.750Z,15.41,40.8,23.1
2025-08-17T19:17:28.000Z,18.95,47.9,28.4
2025-08-17T19:17:28.250Z,19.68,49.4,29.5
2025-08-17T19:17:28.500Z,23.34,56.7,35
2025-08-17T19:17:28.750Z,20.74,51.5,31.1
2025-08-17T19:17:29.000Z,24.91,59.8,37.4
2025-08-17T19:17:29.250Z,22.07,54.1,33.1
2025-08-17T19:17:29.500Z,24.68,59.4,37
2025-08-17T19:17:29.750Z,24.24,58.5,36.4
2025-08-17T19:17:30.000Z,24.06,58.1,36.1
2025-08-17T19:17:30.250Z,24.73,59.5,37.1
2025-08-17T19:17:30.500Z,24.67,59.3,37
2025-08-17T19:17:30.750Z,24,58,36
2025-08-17T19:17:31.000Z,21.52,53,32.3
2025-08-17T19:17:31.250Z,24.51,59,36.8
2025-08-17T19:17:31.500Z,24.17,58.3,36.3
2025-08-17T19:17:31.750Z,17.77,45.5,26.7
2025-08-17T19:17:32.000Z,20.79,51.6,31.2
2025-08-17T19:17:32.250Z,23.27,56.5,34.9
2025-08-17T19:17:32.500Z,20.28,50.6,30.4
2025-08-17T19:17:32.750Z,20.95,51.9,31.4
2025-08-17T19:17:33.000Z,16.72,43.4,25.1
