timestamp,oil_flowrate_lpm,oil_temp_supply_c,oil_pressure_kpa,oil_temp_cooled_c
2025-08-17T18:46:27.250Z,13.77,88.52,192.08,82.31
2025-08-17T18:46:27.500Z,17.56,89.06,189.86,82.42
2025-08-17T18:46:27.750Z,12.08,85.95,182.22,83.25
2025-08-17T18:46:28.000Z,17.55,89.88,182.69,80.78
2025-08-17T18:46:28.250Z,17.27,85.57,183.53,83.25
2025-08-17T18:46:28.500Z,13.89,85.32,180.75,81.99
2025-08-17T18:46:28.750Z,13.86,88.88,189.93,80.02
2025-08-17T18:46:29.000Z,17.38,88.67,184.91,80.71
2025-08-17T18:46:29.250Z,14.89,86.72,189.99,80.27
2025-08-17T18:46:29.500Z,16.53,88.69,190.91,83.65
2025-08-17T18:46:29.750Z,12.5,85.07,180.06,80.49
2025-08-17T18:46:30.000Z,15.8,87.39,184.57,81.12
2025-08-17T18:46:30.250Z,18.64,87.77,189.49,80.19
2025-08-17T18:46:30.500Z,14.19,89.03,180.9,83.61
2025-08-17T18:46:30.750Z,18.55,89.51,186.34,83.45
2025-08-17T18:46:31.000Z,16.42,85.2,181.56,83.98
2025-08-17T18:46:31.250Z,14.36,86.93,188.83,83.43
2025-08-17T18:46:31.500Z,13.13,89.62,183.72,82.7
2025-08-17T18:46:31.750Z,13.3,88.69,188.97,80.59
2025-08-17T18:46:32.000Z,11.75,89.39,183.29,82.75
2025-08-17T18:46:32.250Z,12.28,86.31,185.07,83.77
2025-08-17T18:46:32.500Z,16.09,87.83,187.03,80.13
2025-08-17T18:46:32.750Z,14.8,88.92,179.24,82.51
2025-08-17T18:46:33.000Z,12.68,89.89,187.65,81.39
2025-08-17T18:46:33.250Z,13.31,90.8,182.82,81.8
2025-08-17T18:46:33.500Z,13.81,90.13,185.41,80.19
2025-08-17T18:46:33.750Z,15.83,87.67,184.58,83.68
2025-08-17T18:46:34.000Z,14.03,89.24,185,83.47
2025-08-17T18:46:34.250Z,16.94,87.77,185.59,82.17
2025-08-17T18:46:34.500Z,15.53,88.8,192.42,80.26
2025-08-17T18:46:34.750Z,15.59,86.09,190.48,81.37
2025-08-17T18:46:35.000Z,13.01,85.2,179.32,80.52
2025-08-17T18:46:35.250Z,14.62,90.8,180.95,82.93
2025-08-17T18:46:35.500Z,17.05,90.69,189.52,83.07
2025-08-17T18:46:35.750Z,15.45,90.99,180.3,82.14
2025-08-17T18:46:36.000Z,13.6,86.72,178.3,83.31
2025-08-17T18:46:36.250Z,14.44,87.52,187.64,81.57
2025-08-17T18:46:36.500Z,13.52,85.77,183.48,83.18
2025-08-17T18:46:36.750Z,17,89.8,190.08,83.12
2025-08-17T18:46:37.000Z,15.82,85.53,188.13,80.92
2025-08-17T18:46:37.250Z,11.15,87.93,187.8,83.26
2025-08-17T18:46:37.500Z,12.69,90.09,177.96,80.85
2025-08-17T18:46:37.750Z,13.89,90.78,186.16,83.28
2025-08-17T18:46:38.000Z,16.79,88.94,189.51,81.38
2025-08-17T18:46:38.250Z,16.12,88.42,187.4,82.24
2025-08-17T18:46:38.500Z,13.63,85.77,180.22,83.43
2025-08-17T18:46:38.750Z,11.39,87.08,182.01,81.18
2025-08-17T18:46:39.000Z,11.04,90.3,187.7,81.56
2025-08-17T18:46:39.250Z,16.49,87.9,178.36,81.59
2025-08-17T18:46:39.500Z,13.95,88.69,179.41,83.07
2025-08-17T18:46:39.750Z,11.36,86.05,189.59,82.1
2025-08-17T18:46:40.000Z,13.32,86.34,187.75,83.36
2025-08-17T18:46:40.250Z,16.06,86.95,177.82,81.48
2025-08-17T18:46:40.500Z,16.4,85.59,188.09,82.23
2025-08-17T18:46:40.750Z,17.02,87.12,191.66,83.78
2025-08-17T18:46:41.000Z,15.56,87.58,182.36,81.46
2025-08-17T18:46:41.250Z,11.65,89.54,179.59,81.01
2025-08-17T18:46:41.500Z,12.44,85.24,186.85,82.53
2025-08-17T18:46:41.750Z,13.56,89.49,189.26,83.72
2025-08-17T18:46:42.000Z,15.53,89.59,181.32,81.93
2025-08-17T18:46:42.250Z,14.96,89.07,181.04,80.73
2025-08-17T18:46:42.500Z,13.63,90.2,177.9,81.61
2025-08-17T18:46:42.750Z,11.43,85.66,177.73,81.91
2025-08-17T18:46:43.000Z,15.43,90.26,185.38,80.01
2025-08-17T18:46:43.250Z,18.16,88.61,186.44,82.78
2025-08-17T18:46:43.500Z,16.47,85.94,178.68,83.87
2025-08-17T18:46:43.750Z,14.48,87.15,185.14,81.69
2025-08-17T18:46:44.000Z,15.89,90.49,192.23,81.17
2025-08-17T18:46:44.250Z,17.11,90.44,184.02,83.44
2025-08-17T18:46:44.500Z,12.09,89.25,191.18,82.87
2025-08-17T18:46:44.750Z,16.46,85.83,180.25,83.07
2025-08-17T18:46:45.000Z,13,86.01,182.32,83.88
2025-08-17T18:46:45.250Z,15.21,86.62,190.28,81.26
2025-08-17T18:46:45.500Z,17.87,87.71,188.93,82.7
2025-08-17T18:46:45.750Z,14.57,89.85,187.36,83
2025-08-17T18:46:46.000Z,16.75,87.64,186.51,83.84
2025-08-17T18:46:46.250Z,14.27,88.34,183.39,81.19
2025-08-17T18:46:46.500Z,16.25,90.1,181.82,83.8
2025-08-17T18:46:46.750Z,18,90.75,186.62,80.19
2025-08-17T18:46:47.000Z,12.17,88.59,185.83,83.83
2025-08-17T18:46:47.250Z,18.13,89.02,190.27,83.53
2025-08-17T18:46:47.500Z,16.39,90.28,191.69,82.21
2025-08-17T18:46:47.750Z,18.46,89.88,180.62,82.64
2025-08-17T18:46:48.000Z,14.43,89.05,180.16,82.29
2025-08-17T18:46:48.250Z,13.68,89.93,186.16,82.64
2025-08-17T18:46:48.500Z,16.2,87.87,185.61,83.25
2025-08-17T18:46:48.750Z,11.79,85.56,191.45,83.18
2025-08-17T18:46:49.000Z,18.87,85.54,182.43,81.4
2025-08-17T18:46:49.250Z,13.45,85.02,183.1,83.77
2025-08-17T18:46:49.500Z,15.41,86.26,188.76,83.54
2025-08-17T18:46:49.750Z,14.02,86.94,179.67,81.4
2025-08-17T18:46:50.000Z,18.54,87.15,177.65,81.73
2025-08-17T18:46:50.250Z,11.15,86.24,179.64,80.48
2025-08-17T18:46:50.500Z,11.3,87.75,186.15,81.4
2025-08-17T18:46:50.750Z,14.43,90.61,183.36,80.53
2025-08-17T18:46:51.000Z,18.24,87.92,181.75,83.6
2025-08-17T18:46:51.250Z,15.57,85.57,180.15,83.27
2025-08-17T18:46:51.500Z,15.13,90.34,182.5,83.98
2025-08-17T18:46:51.750Z,13.27,87.11,177.86,82.68
2025-08-17T18:46:52.000Z,17.22,86.13,188.75,80.51
2025-08-17T18:46:52.250Z,14.2,85.29,187.44,82.27
2025-08-17T18:46:52.500Z,17.89,87.43,180.58,80.12
2025-08-17T18:46:52.750Z,11.32,88.69,191.8,83.43
2025-08-17T18:46:53.000Z,18.02,88.39,188.26,82.03
2025-08-17T18:46:53.250Z,13.78,89.13,188.8,80.87
2025-08-17T18:46:53.500Z,12.05,88.78,190.57,81.62
2025-08-17T18:46:53.750Z,15.1,86.71,187.85,82.07
2025-08-17T18:46:54.000Z,11.3,86.96,185.7,83.91
2025-08-17T18:46:54.250Z,15.32,87.05,180.75,81.76
2025-08-17T18:46:54.500Z,13.91,90.22,187.09,83.66
2025-08-17T18:46:54.750Z,17.56,87.32,185.26,81.07
2025-08-17T18:46:55.000Z,15.72,88.7,190.72,80.73
2025-08-17T18:46:55.250Z,16.28,87.1,182.93,80.72
2025-08-17T18:46:55.500Z,14.26,86.07,187.69,82.36
2025-08-17T18:46:55.750Z,14.14,89.34,177.65,82.88
2025-08-17T18:46:56.000Z,12,89.49,187.16,82.41
2025-08-17T18:46:56.250Z,12.27,86.73,190.54,83.39
2025-08-17T18:46:56.500Z,16.73,89.32,188,81.5
2025-08-17T18:46:56.750Z,15.16,89.93,184.04,81.01
2025-08-17T18:46:57.000Z,11.5,85.38,181.62,83.02
2025-08-17T18:46:57.250Z,14.2,86.13,191.03,80.7
2025-08-17T18:46:57.500Z,11.84,88.33,188.82,83.77
2025-08-17T18:46:57.750Z,12.17,90.31,189.22,83.75
2025-08-17T18:46:58.000Z,12.12,86.36,182.11,80.98
2025-08-17T18:46:58.250Z,18.17,89.65,184.18,83.86
2025-08-17T18:46:58.500Z,17.84,89.97,180.78,82.96
2025-08-17T18:46:58.750Z,12.79,90.65,181.36,80.41
2025-08-17T18:46:59.000Z,16.62,87.15,184.66,83.79
2025-08-17T18:46:59.250Z,16.5,86.46,188,81.16
2025-08-17T18:46:59.500Z,12.59,88.88,179.88,83.43
2025-08-17T18:46:59.750Z,11.82,86.88,179.59,81.4
2025-08-17T18:47:00.000Z,16.92,90.23,185.06,82.88
2025-08-17T18:47:00.250Z,17.32,85.47,179.58,81.74
2025-08-17T18:47:00.500Z,14.21,89.03,178.33,83.38
2025-08-17T18:47:00.750Z,14.39,90.86,190.8,82.4
2025-08-17T18:47:01.000Z,17.65,90.24,179.93,82.67
2025-08-17T18:47:01.250Z,17.06,88.9,183.2,82.38
2025-08-17T18:47:01.500Z,12.82,86.82,184.92,83.74
2025-08-17T18:47:01.750Z,17.34,86.71,186.27,83.97
2025-08-17T18:47:02.000Z,12.51,86.5,188.87,80.24
2025-08-17T18:47:02.250Z,14.91,90.19,180.69,83.66
2025-08-17T18:47:02.500Z,15.8,85.77,180.21,83.42
2025-08-17T18:47:02.750Z,12.57,90.85,183.42,81.65
2025-08-17T18:47:03.000Z,11.4,89.64,183.42,83.51
2025-08-17T18:47:03.250Z,17.44,87.72,188.59,81.34
2025-08-17T18:47:03.500Z,13.61,88.78,178.73,80.44
2025-08-17T18:47:03.750Z,12.69,85.45,192.06,81.87
2025-08-17T18:47:04.000Z,17.29,86.11,179.18,82.33
2025-08-17T18:47:04.250Z,16.73,90.42,191.79,81.52
2025-08-17T18:47:04.500Z,12.33,88.78,177.64,80.65
2025-08-17T18:47:04.750Z,16.85,88.57,179.58,83.22
2025-08-17T18:47:05.000Z,12.19,88.57,189.01,80.21
2025-08-17T18:47:05.250Z,11.75,86.53,189.03,83.27
2025-08-17T18:47:05.500Z,17.19,89.24,187.98,83.34
2025-08-17T18:47:05.750Z,12.6,86.28,185.39,80.33
2025-08-17T18:47:06.000Z,11.87,87.42,186.65,82.4
2025-08-17T18:47:06.250Z,11.71,87.42,184.77,82.52
2025-08-17T18:47:06.500Z,13.69,90.11,184.66,83.34
2025-08-17T18:47:06.750Z,14.77,88.15,188.5,82.04
2025-08-17T18:47:07.000Z,15.58,85.98,181.38,81.5
2025-08-17T18:47:07.250Z,12.96,87.74,191,81.85
2025-08-17T18:47:07.500Z,12.32,88.09,186.03,82.57
2025-08-17T18:47:07.750Z,16.92,89.16,181.92,82.28
2025-08-17T18:47:08.000Z,17.44,86.1,184.55,80.65
2025-08-17T18:47:08.250Z,15.32,87.89,186.28,80.27
2025-08-17T18:47:08.500Z,17.57,89.29,187.81,80.2
2025-08-17T18:47:08.750Z,16.78,90.87,184.85,82.64
2025-08-17T18:47:09.000Z,12.1,90.98,180.98,82.88
2025-08-17T18:47:09.250Z,15.99,88.04,187.54,83.57
2025-08-17T18:47:09.500Z,16.35,87.73,184.05,80.68
2025-08-17T18:47:09.750Z,13.06,90.28,188.27,83.62
2025-08-17T18:47:10.000Z,17.74,85.63,188.61,81.32
2025-08-17T18:47:10.250Z,13.9,86.63,183.93,82.17
2025-08-17T18:47:10.500Z,18.05,90.2,177.84,80.8
2025-08-17T18:47:10.750Z,18.1,90,180.41,82.05
2025-08-17T18:47:11.000Z,13.17,90.94,179.4,81.88
2025-08-17T18:47:11.250Z,18.11,88.77,179.54,81.54
2025-08-17T18:47:11.500Z,18.23,86.5,188.15,80.45
2025-08-17T18:47:11.750Z,17.34,90.81,188.63,81.54
2025-08-17T18:47:12.000Z,16.06,90.98,183.68,81.41
2025-08-17T18:47:12.250Z,12.58,90.96,190.41,83.01
2025-08-17T18:47:12.500Z,16.13,90.24,178.32,82.3
2025-08-17T18:47:12.750Z,18.47,85.1,178.58,80.79
2025-08-17T18:47:13.000Z,16.78,90.51,186.98,83.8
2025-08-17T18:47:13.250Z,14.41,86.38,183.93,83.46
2025-08-17T18:47:13.500Z,15.92,85.09,188.28,83.95
2025-08-17T18:47:13.750Z,18.95,90.34,181.13,80.3
2025-08-17T18:47:14.000Z,18.02,89.62,179.68,82.55
2025-08-17T18:47:14.250Z,17.58,85.46,180.01,81.1
2025-08-17T18:47:14.500Z,13.85,86.81,180.25,83.62
2025-08-17T18:47:14.750Z,18.83,89.56,179.24,82.64
2025-08-17T18:47:15.000Z,13.44,85.68,188.39,81.88
2025-08-17T18:47:15.250Z,18.33,85.11,181.15,82.35
2025-08-17T18:47:15.500Z,12.57,86.39,179.91,83.13
2025-08-17T18:47:15.750Z,11.2,90.06,180.13,82.39
2025-08-17T18:47:16.000Z,13.91,90.33,179.16,82.57
2025-08-17T18:47:16.250Z,16.73,90.19,181.66,83.85
2025-08-17T18:47:16.500Z,12.79,88.67,190.88,80.13
2025-08-17T18:47:16.750Z,16.51,85.78,190.79,81.41
2025-08-17T18:47:17.000Z,15.16,87,186.92,82.57
2025-08-17T18:47:17.250Z,11.43,85.63,188.25,83.39
2025-08-17T18:47:17.500Z,18.05,87.88,192.46,81.9
2025-08-17T18:47:17.750Z,11.84,88.6,180.85,83.97
2025-08-17T18:47:18.000Z,13.34,86.86,179.08,83.87
2025-08-17T18:47:18.250Z,11.87,89.9,183.58,83.48
2025-08-17T18:47:18.500Z,15.48,85.99,188.67,81.28
2025-08-17T18:47:18.750Z,14.62,86.18,181.53,83.36
2025-08-17T18:47:19.000Z,17.17,86.93,177.9,80.61
2025-08-17T18:47:19.250Z,18.48,87.74,180.23,80.96
2025-08-17T18:47:19.500Z,13.8,90.62,189.75,80.49
2025-08-17T18:47:19.750Z,13.74,90.38,185.75,83.18
2025-08-17T18:47:20.000Z,16.28,88.19,183.07,81.59
2025-08-17T18:47:20.250Z,18.82,88.59,182.91,83.17
2025-08-17T18:47:20.500Z,12.28,88.08,181,80.23
2025-08-17T18:47:20.750Z,11.62,88.49,192.49,80.38
2025-08-17T18:47:21.000Z,14.78,86.09,181.32,82.57
2025-08-17T18:47:21.250Z,15.19,88.87,190.43,81.17
2025-08-17T18:47:21.500Z,17.59,89.83,186.51,81.57
2025-08-17T18:47:21.750Z,16.5,86,179.23,81.78
2025-08-17T18:47:22.000Z,12.11,89.48,183.55,81.7
2025-08-17T18:47:22.250Z,17.81,89.1,188.12,81.53
2025-08-17T18:47:22.500Z,14.74,87.89,191.06,81.68
2025-08-17T18:47:22.750Z,11.55,85.05,192.32,80.19
2025-08-17T18:47:23.000Z,15.8,86.25,182.68,83.79
2025-08-17T18:47:23.250Z,12.65,85.53,183.7,80.05
2025-08-17T18:47:23.500Z,17.86,89.63,182.11,80.59
2025-08-17T18:47:23.750Z,15.62,86.99,181.88,80.86
2025-08-17T18:47:24.000Z,11.39,86.44,185.26,81.19
2025-08-17T18:47:24.250Z,16.2,89.45,180.96,81.65
2025-08-17T18:47:24.500Z,13.71,89.35,189.79,82.12
2025-08-17T18:47:24.750Z,17.66,86.92,179.54,82.1
2025-08-17T18:47:25.000Z,11.76,85.44,187.88,83.59
2025-08-17T18:47:25.250Z,18.07,89.41,184.97,80.76
2025-08-17T18:47:25.500Z,16.8,88.16,191.53,81.98
2025-08-17T18:47:25.750Z,16.16,90.72,189.09,83.55
2025-08-17T18:47:26.000Z,15.97,88.8,178.38,80.72
2025-08-17T18:47:26.250Z,18.5,87.44,188.7,82.69
2025-08-17T18:47:26.500Z,11.37,85.94,185.67,82.91
2025-08-17T18:47:26.750Z,16.5,87.35,192.42,83.13
2025-08-17T18:47:27.000Z,17.88,85.48,190.57,80.07
2025-08-17T18:47:27.250Z,18.81,86.63,187.37,84
2025-08-17T18:47:27.500Z,12.99,87.52,187.04,80.58
2025-08-17T18:47:27.750Z,14.74,86.36,190.25,81.81
2025-08-17T18:47:28.000Z,11.73,90.72,187.48,83.6
2025-08-17T18:47:28.250Z,16.67,88.94,177.81,82.28
2025-08-17T18:47:28.500Z,16.76,89.19,177.94,83.48
2025-08-17T18:47:28.750Z,18.58,88.05,180.93,80.3
2025-08-17T18:47:29.000Z,12.97,86.28,186.77,81.62
2025-08-17T18:47:29.250Z,15.93,86.66,187.11,83.45
2025-08-17T18:47:29.500Z,18.12,88.22,192.1,81.24
2025-08-17T18:47:29.750Z,16.54,85.98,179.07,83.11
2025-08-17T18:47:30.000Z,13.98,89.62,190.13,83.67
2025-08-17T18:47:30.250Z,18.78,85.63,184.08,83.47
2025-08-17T18:47:30.500Z,14.5,87.33,187.57,82.84
2025-08-17T18:47:30.750Z,12.07,86.95,192.34,81.76
2025-08-17T18:47:31.000Z,14.11,86.67,186.88,83.81
2025-08-17T18:47:31.250Z,15.37,87.14,188.8,81.69
2025-08-17T18:47:31.500Z,16.65,89.81,184.65,80.08
2025-08-17T18:47:31.750Z,12.54,88,184.25,81.9
2025-08-17T18:47:32.000Z,13.79,85.77,190.57,82.81
2025-08-17T18:47:32.250Z,17.76,89.7,185.57,80.64
2025-08-17T18:47:32.500Z,12.77,87.3,178.28,83.55
2025-08-17T18:47:32.750Z,19,90.78,190.24,83.9
2025-08-17T18:47:33.000Z,18.22,86.48,188.98,80.77
2025-08-17T18:47:33.250Z,12.29,86.96,177.9,80.14
2025-08-17T18:47:33.500Z,12.9,90.64,183.19,82.05
2025-08-17T18:47:33.750Z,17.59,86.82,187.86,81.8
2025-08-17T18:47:34.000Z,18.38,89.51,179.82,83.22
2025-08-17T18:47:34.250Z,11.75,87.09,182.2,83.33
2025-08-17T18:47:34.500Z,12.8,89.41,191.66,81.78
2025-08-17T18:47:34.750Z,12.98,85.57,191.34,83.67
2025-08-17T18:47:35.000Z,12.1,89.65,191.13,82.94
2025-08-17T18:47:35.250Z,17.87,88.63,185.55,83.76
2025-08-17T18:47:35.500Z,18.24,90.73,188.55,83.36
2025-08-17T18:47:35.750Z,12.11,87,186.84,81.01
2025-08-17T18:47:36.000Z,14.36,88.33,187.14,83.51
2025-08-17T18:47:36.250Z,14.5,90.11,178.62,81.72
2025-08-17T18:47:36.500Z,17.59,86.62,189.25,81.2
2025-08-17T18:47:36.750Z,17.43,90.79,184.11,82.72
2025-08-17T18:47:37.000Z,12.45,88.67,183.91,83.16
2025-08-17T18:47:37.250Z,11.44,89.26,181.7,83.36
2025-08-17T18:47:37.500Z,13.65,90.27,181.01,80.48
2025-08-17T18:47:37.750Z,17.99,85.67,179.38,82.8
2025-08-17T18:47:38.000Z,17.15,88.08,181.98,83.51
2025-08-17T18:47:38.250Z,15.51,90.95,178.01,82.02
2025-08-17T18:47:38.500Z,17.57,85.81,188.42,83.97
2025-08-17T18:47:38.750Z,12.02,87.43,181.14,80.41
2025-08-17T18:47:39.000Z,18.12,90.67,183.24,80.24
2025-08-17T18:47:39.250Z,14.18,90.95,180.14,80.93
2025-08-17T18:47:39.500Z,13.2,85.55,179.69,83.36
2025-08-17T18:47:39.750Z,12.61,88.74,181.58,82.1
2025-08-17T18:47:40.000Z,17.2,85.11,191.84,82.8
2025-08-17T18:47:40.250Z,18.58,90.88,186.67,82.23
2025-08-17T18:47:40.500Z,12.55,88.67,181.21,80.49
2025-08-17T18:47:40.750Z,14.13,86.32,183.97,81.13
2025-08-17T18:47:41.000Z,12.96,89.23,183.34,80.63
2025-08-17T18:47:41.250Z,18.41,89.36,177.71,83.87
2025-08-17T18:47:41.500Z,12.81,88.13,180.79,82.13
2025-08-17T18:47:41.750Z,17.14,89.43,190.78,82.87
2025-08-17T18:47:42.000Z,13.26,90.18,184.43,83.36
2025-08-17T18:47:42.250Z,16.41,87.98,191.82,80.11
2025-08-17T18:47:42.500Z,18.42,85.03,181.08,80.16
2025-08-17T18:47:42.750Z,17.07,88.38,179.81,80.34
2025-08-17T18:47:43.000Z,15.39,89.63,179.4,83.55
2025-08-17T18:47:43.250Z,15.52,85.7,188.63,83.41
2025-08-17T18:47:43.500Z,12.63,88.93,190.25,83.05
2025-08-17T18:47:43.750Z,12.68,88.18,184.07,80.81
2025-08-17T18:47:44.000Z,18.33,88.41,187.39,82.21
2025-08-17T18:47:44.250Z,11.06,87.39,192.24,81.3
2025-08-17T18:47:44.500Z,17.36,87.51,183.4,82.97
2025-08-17T18:47:44.750Z,16.76,90.1,189.1,83.92
2025-08-17T18:47:45.000Z,12.45,86.85,185.11,83.29
2025-08-17T18:47:45.250Z,14.21,89.31,189.9,80.37
2025-08-17T18:47:45.500Z,13.79,86.96,192.43,80.49
2025-08-17T18:47:45.750Z,13.94,90.91,177.71,82.28
2025-08-17T18:47:46.000Z,13.97,90.03,182.18,82.96
2025-08-17T18:47:46.250Z,14.8,85.25,180.79,82.75
2025-08-17T18:47:46.500Z,18.7,89.93,180.76,81.29
2025-08-17T18:47:46.750Z,17.61,86.16,186.02,82.83
2025-08-17T18:47:47.000Z,15.94,85.92,178.8,83.77
2025-08-17T18:47:47.250Z,15.57,86.63,191.82,81.6
2025-08-17T18:47:47.500Z,16.86,90.21,185.38,80.07
2025-08-17T18:47:47.750Z,18.83,88.24,184.42,83.97
2025-08-17T18:47:48.000Z,14.34,89.04,183.12,81.37
2025-08-17T18:47:48.250Z,17.44,87.55,183.07,80.76
2025-08-17T18:47:48.500Z,11.33,86.56,189.68,82.19
2025-08-17T18:47:48.750Z,11.09,88.61,178.72,82.36
2025-08-17T18:47:49.000Z,16.32,85.67,190.08,80.15
2025-08-17T18:47:49.250Z,15.85,86.31,184.31,82.7
2025-08-17T18:47:49.500Z,15.38,90.58,186.13,83.66
2025-08-17T18:47:49.750Z,12.75,90.09,192.27,80.96
2025-08-17T18:47:50.000Z,15.92,85.23,182.74,80.93
2025-08-17T18:47:50.250Z,15.81,86.13,191.75,83.85
2025-08-17T18:47:50.500Z,18.4,90.84,182.24,82.65
2025-08-17T18:47:50.750Z,16.68,87.11,185.53,80.3
2025-08-17T18:47:51.000Z,11.32,89.06,180.94,81.92
2025-08-17T18:47:51.250Z,14.4,88.95,184.66,83.01
2025-08-17T18:47:51.500Z,15.63,89.82,192.4,82.41
2025-08-17T18:47:51.750Z,17.37,90.93,184.83,80.54
2025-08-17T18:47:52.000Z,18.95,90.04,180.01,83.3
2025-08-17T18:47:52.250Z,12.73,86.39,181.11,81.92
2025-08-17T18:47:52.500Z,13.59,85.33,190.46,80.16
2025-08-17T18:47:52.750Z,18.51,90.06,189.21,83.36
2025-08-17T18:47:53.000Z,15.55,86.47,190.58,82.7
2025-08-17T18:47:53.250Z,15.84,90.44,178.26,83.82
2025-08-17T18:47:53.500Z,18.56,87.59,186.54,82.21
2025-08-17T18:47:53.750Z,15.02,87.73,188.64,83.02
2025-08-17T18:47:54.000Z,13.8,85.25,191.1,81.66
2025-08-17T18:47:54.250Z,15.2,89.73,190.32,82.98
2025-08-17T18:47:54.500Z,14.32,85.05,191.89,80.08
2025-08-17T18:47:54.750Z,18.2,86.19,185.51,81.09
2025-08-17T18:47:55.000Z,17.82,87.84,189.08,82.1
2025-08-17T18:47:55.250Z,16.93,89.53,189.46,81.1
2025-08-17T18:47:55.500Z,17.87,88.89,184.03,82.1
2025-08-17T18:47:55.750Z,17.07,85.56,188.86,82.33
2025-08-17T18:47:56.000Z,17.14,90.75,192.07,80.25
2025-08-17T18:47:56.250Z,13.63,87.33,189.91,80.63
2025-08-17T18:47:56.500Z,17.75,86.85,189.98,82.16
2025-08-17T18:47:56.750Z,12.64,89.12,191.46,81.43
2025-08-17T18:47:57.000Z,17.48,87.57,178.32,82.96
2025-08-17T18:47:57.250Z,11.73,87.23,190.27,81.44
2025-08-17T18:47:57.500Z,18.67,90.44,177.56,81.4
2025-08-17T18:47:57.750Z,11.52,87.29,192.13,81.54
2025-08-17T18:47:58.000Z,16.81,86.73,189.77,80.55
2025-08-17T18:47:58.250Z,15.62,90.84,179.56,80
2025-08-17T18:47:58.500Z,17.46,88.8,183.79,83.13
2025-08-17T18:47:58.750Z,16.21,90.3,177.77,80.13
2025-08-17T18:47:59.000Z,14.76,89.87,189.89,80.72
2025-08-17T18:47:59.250Z,18.12,85.69,179.19,80.54
2025-08-17T18:47:59.500Z,11.84,86.27,187.1,82.44
2025-08-17T18:47:59.750Z,18.42,90.53,178.65,81.02
2025-08-17T18:48:00.000Z,14.81,87.96,185.22,80.31
2025-08-17T18:48:00.250Z,16.71,87.07,184.99,80.75
2025-08-17T18:48:00.500Z,14.34,90.89,187.12,81.97
2025-08-17T18:48:00.750Z,14.96,87.19,185.97,82.76
2025-08-17T18:48:01.000Z,15.17,88.94,181.71,82.54
2025-08-17T18:48:01.250Z,16.29,87.62,184.3,82.54
2025-08-17T18:48:01.500Z,14.8,85.86,188.66,80.53
2025-08-17T18:48:01.750Z,16,88.56,179.33,82.67
2025-08-17T18:48:02.000Z,13.52,89.32,190.5,83.75
2025-08-17T18:48:02.250Z,12.31,90.71,190.18,81.61
2025-08-17T18:48:02.500Z,15.23,87.73,178.12,82.07
2025-08-17T18:48:02.750Z,11.82,86.03,187.57,82.37
2025-08-17T18:48:03.000Z,13.32,87.74,178.05,82.31
2025-08-17T18:48:03.250Z,12.01,90.1,184.29,83.01
2025-08-17T18:48:03.500Z,12.87,85.99,186.26,80.53
2025-08-17T18:48:03.750Z,14.48,90.08,181.22,82.2
2025-08-17T18:48:04.000Z,17.3,90.59,191.93,83.35
2025-08-17T18:48:04.250Z,14.4,90.56,185.27,80.72
2025-08-17T18:48:04.500Z,12.63,87.82,183.48,82.63
2025-08-17T18:48:04.750Z,15.21,87.54,184.14,80.69
2025-08-17T18:48:05.000Z,16.38,86.36,187.07,81.62
2025-08-17T18:48:05.250Z,15.08,86.97,185.96,81.96
2025-08-17T18:48:05.500Z,14.54,89.67,187.52,80.98
2025-08-17T18:48:05.750Z,16.17,88.93,186.34,80.49
2025-08-17T18:48:06.000Z,13.92,85.71,183.47,80.38
2025-08-17T18:48:06.250Z,11.16,86.89,188.51,81.4
2025-08-17T18:48:06.500Z,18.51,86.17,185.66,83.43
2025-08-17T18:48:06.750Z,17.56,85.29,184.55,80.78
2025-08-17T18:48:07.000Z,18.38,85.64,190.85,83.65
2025-08-17T18:48:07.250Z,15.24,88.43,186.72,82.57
2025-08-17T18:48:07.500Z,13.75,87.08,188.61,80.37
2025-08-17T18:48:07.750Z,15.33,89.39,186.99,83.13
2025-08-17T18:48:08.000Z,11.21,87.01,187.28,80.36
2025-08-17T18:48:08.250Z,12.3,89.05,179.12,83.3
2025-08-17T18:48:08.500Z,14.51,87.93,183.72,81.46
2025-08-17T18:48:08.750Z,12.94,90.22,188.32,81.8
2025-08-17T18:48:09.000Z,17.23,86.89,188.12,81.01
2025-08-17T18:48:09.250Z,17.5,90.36,186.73,80.74
2025-08-17T18:48:09.500Z,18.15,86.75,184.87,80.09
2025-08-17T18:48:09.750Z,18.98,90.26,183.26,80.19
2025-08-17T18:48:10.000Z,15.09,89.81,186.26,82.95
2025-08-17T18:48:10.250Z,13.68,89.88,181,81.05
2025-08-17T18:48:10.500Z,12.3,88.96,178.15,81.47
2025-08-17T18:48:10.750Z,18.2,87.35,179.31,80
2025-08-17T18:48:11.000Z,17.9,88.95,182.17,80.84
2025-08-17T18:48:11.250Z,11.77,86.81,192.3,83.58
2025-08-17T18:48:11.500Z,16.58,85.68,188.04,81.71
2025-08-17T18:48:11.750Z,12.01,86.26,182.39,82.51
2025-08-17T18:48:12.000Z,12.89,87.15,190.71,81.42
2025-08-17T18:48:12.250Z,11.27,89.21,186.26,81.18
2025-08-17T18:48:12.500Z,13.66,88.7,184.71,80.24
2025-08-17T18:48:12.750Z,15.58,87.69,184.61,80.29
